Site,"Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake"
"05-21-2022 10:30:00",,3.0,13.0,0.1,,,104.7,1007.5,23.90,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 10:45:00",,3.0,13.0,0.1,,,105.4,1007.5,23.90,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 11:00:00",,3.0,13.0,0.1,,,105.0,1007.5,23.91,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 11:15:00",,3.0,13.0,0.1,,,104.0,1007.5,23.91,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 11:30:00",,3.0,13.0,0.1,,,101.2,1007.5,23.91,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 11:45:00",,3.0,13.0,0.1,,,105.7,1007.4,23.92,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 12:00:00",,3.0,13.0,0.1,,,105.7,1007.1,23.92,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 12:15:00",,3.0,13.0,0.1,,,103.4,1007.0,23.93,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 12:30:00",,3.0,13.0,0.1,,,106.2,1006.9,23.94,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 12:45:00",,3.0,13.0,0.1,,,105.0,1006.9,23.95,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 13:00:00",,3.0,13.0,0.1,,,104.8,1006.7,23.95,36.3,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 13:15:00",,3.0,13.0,0.1,,,102.4,1006.6,23.97,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 13:30:00",,3.0,13.0,0.1,,,104.1,1006.7,23.98,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 13:45:00",,3.0,13.0,0.1,,,104.8,1006.7,23.99,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 14:00:00",,3.0,13.0,0.1,,,104.7,1006.5,24.00,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 14:15:00",,3.0,13.0,0.1,,,104.2,1006.5,24.02,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 14:30:00",,3.0,13.0,0.1,,,107.4,1006.4,24.05,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 14:45:00",,3.0,13.0,0.1,,,105.3,1006.5,24.05,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 15:00:00",,3.0,12.9,0.1,,,103.8,1006.6,24.07,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 15:15:00",,3.0,13.0,0.1,,,106.0,1006.5,24.09,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 15:30:00",,3.0,13.0,0.1,,,105.6,1006.2,24.12,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 15:45:00",,3.0,13.0,0.1,,,105.9,1006.1,24.13,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 16:00:00",,3.0,12.9,0.1,,,104.2,1006.2,24.15,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 16:15:00",,3.0,13.0,0.1,,,104.1,1006.2,24.17,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 16:30:00",,3.0,12.9,0.1,,,103.9,1006.4,24.20,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 16:45:00",,3.0,13.0,0.1,,,106.3,1006.5,24.21,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 17:00:00",,3.0,13.0,0.1,,,105.3,1006.7,24.23,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 17:15:00",,3.0,13.0,0.1,,,105.4,1007.1,24.26,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 17:30:00",,3.0,12.9,0.1,,,104.5,1007.3,24.28,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 17:45:00",,3.0,13.0,0.1,,,102.6,1007.5,24.31,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 18:00:00",,3.0,13.0,0.1,,,103.5,1008.1,24.33,36.4,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 18:15:00",,3.0,13.0,0.1,,,106.5,1007.8,24.34,36.4,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 18:30:00",,3.0,13.0,0.1,,,103.6,1007.5,24.37,36.4,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 18:45:00",,3.0,13.0,0.1,,,103.4,1007.7,24.38,36.4,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 19:00:00",,3.0,13.0,0.1,,,103.5,1007.9,24.43,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 19:15:00",,3.0,13.0,0.1,,,104.1,1008.2,24.41,36.4,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 19:30:00",,3.0,13.0,0.1,,,104.7,1008.4,24.42,36.4,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 19:45:00",,3.0,13.0,0.1,,,104.2,1008.6,24.43,36.4,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 20:00:00",,3.0,13.0,0.1,,,103.5,1008.9,24.44,36.4,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 20:15:00",,3.0,13.0,0.1,,,102.7,1008.8,24.40,36.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 20:30:00",,3.0,13.0,0.1,,,105.2,1009.1,24.46,36.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 20:45:00",,3.0,13.0,0.1,,,102.3,1009.3,24.51,36.4,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 21:00:00",,3.0,13.0,0.1,,,104.6,1009.6,24.51,36.4,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 21:15:00",,3.0,13.0,0.1,,,102.1,1009.7,24.52,36.5,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 21:30:00",,3.0,13.0,0.1,,,103.6,1009.8,24.53,36.5,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 21:45:00",,3.0,13.0,0.1,,,106.5,1010.3,24.55,36.5,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 22:00:00",,3.0,13.0,0.1,,,102.1,1010.5,24.57,36.5,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 22:15:00",,3.0,13.0,0.1,,,104.4,1010.5,24.58,36.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 22:30:00",,3.0,12.9,0.1,,,103.3,1010.5,24.60,36.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 22:45:00",,3.0,13.0,0.1,,,103.6,1010.8,24.62,36.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 23:00:00",,3.0,13.0,0.1,,,104.2,1010.6,24.64,36.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 23:15:00",,3.0,13.0,0.1,,,106.2,1010.7,24.66,36.5,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 23:30:00",,3.0,12.9,0.1,,,103.8,1010.8,24.68,36.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 23:45:00",,3.0,12.9,0.1,,,103.7,1010.6,24.70,36.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 00:00:00",,3.0,13.0,0.1,,,104.4,1010.7,24.72,36.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 00:15:00",,3.0,12.9,0.1,,,103.5,1010.5,24.73,36.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 00:30:00",,3.0,13.0,0.1,,,105.7,1010.5,24.75,36.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 00:45:00",,3.0,13.0,0.1,,,103.8,1010.5,24.77,36.5,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 01:00:00",,3.0,13.0,0.1,,,102.1,1010.5,24.78,36.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 01:15:00",,3.0,12.9,0.1,,,103.4,1011.0,24.80,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 01:30:00",,3.0,13.0,0.1,,,104.0,1011.4,24.82,36.6,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 01:45:00",,3.0,12.9,0.1,,,102.3,1011.2,24.83,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 02:00:00",,3.0,13.0,0.1,,,103.8,1010.7,24.84,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 02:15:00",,3.0,12.9,0.1,,,104.7,1010.7,24.86,36.6,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 02:30:00",,3.0,12.9,0.1,,,98.7,1011.0,24.87,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 02:45:00",,3.0,12.9,0.1,,,104.9,1010.9,24.89,36.6,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 03:00:00",,3.0,12.9,0.1,,,103.4,1010.6,24.89,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 03:15:00",,3.0,12.9,0.1,,,105.2,1010.4,24.91,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 03:30:00",,3.0,13.0,0.1,,,104.8,1010.5,24.92,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 03:45:00",,3.0,12.9,0.1,,,104.1,1010.9,24.93,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 04:00:00",,3.0,12.9,0.1,,,104.1,1010.6,24.95,36.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 04:15:00",,3.0,12.9,0.1,,,105.2,1010.6,24.95,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 04:30:00",,3.0,12.9,0.1,,,103.6,1010.5,24.97,36.7,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 04:45:00",,3.0,13.0,0.1,,,103.5,1010.5,24.97,36.7,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 05:00:00",,3.0,13.0,0.1,,,102.6,1010.3,24.98,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 05:15:00",,3.0,12.9,0.1,,,102.1,1010.0,24.99,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 05:30:00",,3.0,12.9,0.1,,,103.1,1010.1,24.99,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 05:45:00",,3.0,12.9,0.1,,,105.4,1010.2,25.00,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 06:00:00",,3.0,12.9,0.1,,,105.0,1010.2,25.00,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 06:15:00",,3.0,12.9,0.1,,,105.3,1010.2,25.00,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 06:30:00",,3.0,12.9,0.1,,,103.7,1010.2,25.01,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 06:45:00",,3.0,12.9,0.1,,,104.9,1010.2,25.01,36.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 07:00:00",,3.0,12.9,0.1,,,102.1,1010.0,25.02,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 07:15:00",,3.0,12.9,0.1,,,104.2,1010.2,25.02,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 07:30:00",,3.0,12.9,0.1,,,104.1,1010.5,25.02,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 07:45:00",,3.0,13.0,0.1,,,104.6,1010.9,25.02,36.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 08:00:00",,3.0,12.9,0.1,,,105.9,1010.8,25.02,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 08:15:00",,3.0,12.9,0.1,,,103.6,1010.7,25.02,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 08:30:00",,3.0,12.9,0.1,,,102.4,1010.7,25.03,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 08:45:00",,3.0,13.0,0.1,,,104.0,1010.5,25.03,36.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 09:00:00",,3.0,12.9,0.1,,,103.0,1010.5,25.03,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 09:15:00",,3.0,12.9,0.1,,,103.7,1010.3,25.03,36.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 09:30:00",,3.0,13.0,0.1,,,102.4,1010.1,25.03,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 09:45:00",,3.0,12.9,0.1,,,104.6,1010.2,25.04,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 10:00:00",,3.0,12.9,0.1,,,101.9,1010.0,25.04,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 10:15:00",,3.0,13.0,0.1,,,102.7,1009.7,25.03,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 10:30:00",,3.0,13.0,0.1,,,105.0,1009.5,25.03,36.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 10:45:00",,3.0,12.9,0.1,,,104.5,1009.5,25.03,36.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 11:00:00",,3.0,12.9,0.1,,,105.6,1009.6,25.04,36.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 11:15:00",,3.0,12.9,0.1,,,103.7,1009.3,25.03,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 11:30:00",,3.0,12.9,0.1,,,103.2,1009.0,25.03,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 11:45:00",,3.0,12.9,0.1,,,104.1,1008.8,25.03,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 12:00:00",,3.0,12.9,0.1,,,106.4,1008.6,25.03,36.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 12:15:00",,3.0,12.9,0.1,,,105.2,1008.2,25.03,36.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 12:30:00",,3.0,12.9,0.1,,,102.6,1007.9,25.03,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 12:45:00",,3.0,12.9,0.1,,,103.1,1007.7,25.03,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 13:00:00",,3.0,12.9,0.1,,,105.8,1007.5,25.03,36.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 13:15:00",,3.0,12.9,0.1,,,105.4,1007.5,25.03,36.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 13:30:00",,3.0,12.9,0.1,,,71.7,1007.3,25.04,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 13:45:00",,3.0,12.9,0.1,,,105.1,1007.0,25.04,36.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 14:00:00",,3.0,12.9,0.1,,,102.5,1007.0,25.04,36.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 14:15:00",,3.0,12.9,0.1,,,102.9,1006.9,25.05,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 14:30:00",,3.0,12.9,0.1,,,103.0,1007.0,25.05,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 14:45:00",,3.0,12.9,0.1,,,102.8,1006.9,25.06,36.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 15:00:00",,3.0,12.9,0.1,,,102.1,1007.0,25.07,36.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 15:15:00",,3.0,12.9,0.0,,,104.9,1007.1,25.07,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 15:30:00",,3.0,12.9,0.1,,,102.5,1006.9,25.08,36.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 15:45:00",,3.0,12.9,0.1,,,102.3,1006.9,25.09,36.9,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 16:00:00",,3.0,12.9,0.1,,,104.2,1007.7,25.10,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 16:15:00",,3.0,12.9,0.1,,,106.9,1008.1,25.10,36.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 16:30:00",,3.0,12.9,0.1,,,106.1,1008.5,25.12,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 16:45:00",,3.0,12.9,0.1,,,102.4,1008.5,25.12,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 17:00:00",,3.0,12.9,0.1,,,106.1,1008.8,25.12,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 17:15:00",,3.0,12.9,0.1,,,106.7,1009.1,25.13,36.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 17:30:00",,3.0,12.9,0.1,,,104.5,1009.4,25.14,36.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 17:45:00",,3.0,12.9,0.1,,,104.8,1009.9,25.15,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 18:00:00",,3.0,12.9,0.1,,,102.6,1010.3,25.17,36.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-22-2022 18:15:00",,3.0,12.9,0.1,,,104.3,1011.0,25.17,36.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
